Date,Open Price,Close Price,High Price,Low Price,Volume
2012-07-16,5666.11,5662.43,5670.6,5640.88,538820672
2012-07-17,5662.53,5629.09,5676.47,5621.19,578842240
2012-07-18,5629.23,5685.77,5688.29,5624.54,595978688
2012-07-19,5686.6,5714.19,5718.61,5686.13,707340864
2012-07-20,5714.14,5651.77,5714.14,5644.93,910663808
2012-07-23,5651.67,5533.87,5651.67,5510.92,652704576
2012-07-24,5533.89,5499.23,5556.63,5486.99,548302016
2012-07-25,5498.76,5498.32,5526.09,5478.02,585662976
2012-07-26,5498.51,5573.16,5594.51,5478.04,780704256
2012-07-27,5573.48,5627.21,5631,5550.9,724638848
2012-07-30,5627.48,5693.63,5706.47,5625.67,593177408
2012-07-31,5693.74,5635.28,5695.54,5635.28,638796992
2012-08-01,5635.25,5712.82,5712.82,5632.97,547335616
2012-08-02,5712.83,5662.3,5765.81,5657.25,770081472
2012-08-03,5662.33,5787.28,5794.01,5662.33,715097920
2012-08-06,5787.29,5808.77,5837.61,5767.1,562313280
2012-08-07,5808.84,5841.24,5841.24,5785.01,667791296
2012-08-08,5841.18,5845.92,5845.92,5801.08,576537088
2012-08-09,5845.94,5851.51,5860.16,5828.44,527205824
2012-08-10,5851.4,5847.11,5858.56,5827.71,465526688
2012-08-13,5847.12,5831.88,5852.79,5813.63,367715072
2012-08-14,5832.25,5864.78,5876.22,5832.25,504955040
2012-08-15,5864.34,5833.04,5864.34,5822.25,492663040
2012-08-16,5832.97,5834.51,5846.7,5811.31,566901056
2012-08-17,5834.59,5852.42,5854.72,5834.39,681330368
2012-08-20,5852.44,5824.37,5857.5,5802.91,660041408
2012-08-21,5824.52,5857.52,5872.59,5824.52,482081536
2012-08-22,5857.43,5774.2,5857.43,5771.22,515870368
2012-08-23,5774.47,5776.6,5809.26,5764.02,526019744
2012-08-24,5776.7,5776.6,5791.39,5739.41,484979168
2012-08-28,5776.69,5775.71,5779.49,5749.75,514828608
2012-08-29,5775.76,5743.53,5775.76,5739.23,482489664
2012-08-30,5743.4,5719.45,5743.4,5705.65,466778368
2012-08-31,5719.5,5711.48,5763.77,5707.99,850466496
2012-09-03,5711.41,5758.41,5758.41,5701.06,371825536
2012-09-04,5753.83,5672.01,5757.14,5658.34,608161088
2012-09-05,5671.66,5657.86,5675.91,5634.88,731254912
2012-09-06,5658.72,5777.34,5785.98,5658.68,1080182656
2012-09-07,5777.67,5794.8,5807.57,5772.87,1234228992
2012-09-10,5794.55,5793.2,5806.79,5777.07,669695104
2012-09-11,5793.16,5792.19,5796.56,5764.22,681100032
2012-09-12,5792.02,5782.08,5821.24,5757.58,1041151232
2012-09-13,5782.05,5819.92,5826.57,5770.26,779828864
2012-09-14,5824.5,5915.55,5932.62,5824.5,1199102208
2012-09-17,5915.66,5893.52,5915.68,5883.22,675359744
2012-09-18,5893.42,5868.16,5893.42,5837.52,782105088
2012-09-19,5868.21,5888.48,5894.39,5861.01,647498112
2012-09-20,5884.96,5854.64,5884.96,5824.36,645557184
2012-09-21,5854.67,5852.62,5887.57,5838.86,1192528512
2012-09-24,5852.54,5838.84,5852.54,5806.09,529790400
2012-09-25,5838.86,5859.71,5869.17,5828.34,606276800
2012-09-26,5854.51,5768.09,5854.51,5751.35,682186816
2012-09-27,5768.41,5779.42,5804.09,5762.98,541052672
2012-09-28,5780.02,5742.07,5807.82,5740.52,699394752
2012-10-01,5742.11,5820.45,5843.54,5738.59,659157888
2012-10-02,5820.49,5809.45,5840.36,5781.42,695028160
2012-10-03,5806.68,5825.81,5832.48,5785,585137472
2012-10-04,5826.52,5827.78,5854.16,5803.22,804335552
2012-10-05,5827.86,5871.02,5885.57,5827.61,842524096
2012-10-08,5870.52,5841.74,5870.52,5818.76,482317472
2012-10-09,5841.7,5810.25,5856.42,5795.18,569788864
2012-10-10,5810.46,5776.71,5810.52,5776.71,679875008
2012-10-11,5776.66,5829.75,5846.3,5766.69,686967360
2012-10-12,5829.73,5793.32,5829.73,5793.32,873388352
2012-10-15,5793.33,5805.61,5827.87,5786.03,656275520
2012-10-16,5805.66,5870.54,5878.09,5805.66,834155200
2012-10-17,5870.6,5910.91,5915.59,5868.68,877626496
2012-10-18,5911.16,5917.05,5928.27,5896.49,850626816
2012-10-19,5917.04,5896.15,5919.73,5892.23,815390912
2012-10-22,5896.14,5882.91,5911.03,5869.88,521425280
2012-10-23,5882.87,5797.91,5893.43,5788.96,650846144
2012-10-24,5798.16,5804.78,5823.24,5776.64,717860032
2012-10-25,5804.74,5805.05,5840.57,5802.22,647140032
2012-10-26,5804.94,5806.71,5817.94,5753.31,620520000
2012-10-29,5806.52,5795.1,5812.67,5763.51,422595104
2012-10-30,5794.98,5849.9,5852.17,5794.92,401263264
2012-10-31,5849.8,5782.7,5866.67,5782.7,844092416
2012-11-01,5782.65,5861.92,5866.76,5777.96,1028597312
2012-11-02,5861.88,5868.55,5890.11,5844.3,842608256
2012-11-05,5868.5,5839.06,5868.52,5825.55,502368160
2012-11-06,5839.15,5884.9,5885.16,5839.15,715267648
2012-11-07,5885.29,5791.63,5921.78,5789.43,814483200
2012-11-08,5791.75,5776.05,5824.36,5770.7,704969792
2012-11-09,5776.11,5769.68,5786.43,5715.23,638464128
2012-11-12,5769.66,5767.27,5795.25,5762.01,651001408
2012-11-13,5767.25,5786.25,5786.25,5710.99,927968256
2012-11-14,5785.68,5722.01,5786.08,5719.61,848882944
2012-11-15,5721.92,5677.75,5721.92,5674.26,787174656
2012-11-16,5678.11,5605.59,5682.68,5605.59,857947840
2012-11-19,5605.65,5737.66,5739.74,5605.65,742655872
2012-11-20,5737.69,5748.1,5751.82,5706.7,754277120
2012-11-21,5748.02,5752.03,5760.12,5727.86,623779328
2012-11-22,5752.15,5791.03,5796.47,5752.15,450697856
2012-11-23,5791.27,5819.14,5830.53,5781.43,415222784
2012-11-26,5819.09,5786.72,5819.14,5773.86,594008640
2012-11-27,5786.87,5799.71,5823.18,5786.87,586904448
2012-11-28,5799.54,5803.28,5808.34,5755.23,607756288
2012-11-29,5803.56,5870.3,5883.98,5803.56,646807296
2012-11-30,5871.18,5866.82,5904.39,5860.27,697630656
2012-12-03,5867.06,5871.24,5902,5859.56,510163456
2012-12-04,5871.29,5869.04,5885.36,5852.88,511205824
2012-12-05,5869.12,5892.08,5902.66,5869.12,581358720
2012-12-06,5892.05,5901.42,5923.91,5889.65,632950080
2012-12-07,5901.61,5914.4,5923.11,5889.92,495017568
2012-12-10,5914.41,5921.63,5923.97,5891.33,445465280
2012-12-11,5921.64,5924.97,5937.93,5908.32,486149472
2012-12-12,5924.29,5945.85,5948.5,5915.91,558587776
2012-12-13,5945.83,5929.61,5947.85,5918.57,522803680
2012-12-14,5930,5921.76,5944.5,5915.34,524267520
2012-12-17,5921.8,5912.15,5923.92,5881.01,529879712
2012-12-18,5912.23,5935.9,5946.41,5911.1,659642880
2012-12-19,5936.2,5961.59,5977.82,5936.2,738677056
2012-12-20,5961.56,5958.34,5970.87,5950.07,592463424
2012-12-21,5958.34,5939.99,5958.34,5894.1,924047232
2012-12-24,5939.92,5954.18,5957.69,5937.1,149765120
2012-12-27,5954.22,5954.3,5997.04,5942.44,340109792
2012-12-28,5954.32,5925.37,5975.97,5915.32,304137120
2012-12-31,5925.38,5897.81,5925.43,5873.43,164605968
2013-01-02,5897.93,6027.37,6044.57,5897.93,650151488
2013-01-03,6030.15,6047.34,6051.3,6016.8,468326528
2013-01-04,6046.44,6089.84,6089.84,6038.02,546451712
2013-01-07,6089.82,6064.58,6091.5,6060.75,569879360
2013-01-08,6064.49,6053.63,6088.18,6053.63,660684224
2013-01-09,6053.68,6098.65,6112.27,6053.66,792486720
2013-01-10,6098.65,6101.51,6118.3,6090.61,754401792
2013-01-11,6101.53,6121.58,6121.58,6095.07,680492608
2013-01-14,6121.53,6107.86,6134.17,6104.9,625043712
2013-01-15,6107.88,6117.31,6117.31,6086.21,696303168
2013-01-16,6117.33,6103.98,6117.33,6076.12,809334400
2013-01-17,6103.93,6132.36,6135.89,6087.49,615133824
2013-01-18,6131.93,6154.41,6172.49,6131.93,705365120
2013-01-21,6154.52,6180.98,6182.23,6154.52,399699392
2013-01-22,6180.86,6179.17,6188.58,6149.18,549775808
2013-01-23,6179.15,6197.64,6200.49,6178.47,664394304
2013-01-24,6197.51,6264.91,6271.4,6186.48,648419072
2013-01-25,6264.89,6284.45,6284.45,6247.33,581904256
2013-01-28,6284.63,6294.41,6311.26,6277.04,530782368
2013-01-29,6294.38,6339.19,6346.37,6285.77,637972992
2013-01-30,6339.15,6323.11,6354.46,6316.29,688937600
2013-01-31,6322.4,6276.88,6322.57,6276.88,805624000
2013-02-01,6276.91,6347.24,6353.95,6275.5,682761728
2013-02-04,6347.26,6246.84,6347.26,6236.66,662639936
2013-02-05,6246.92,6282.76,6296.47,6244.07,605489856
2013-02-06,6282.78,6295.34,6321.45,6265.55,667355328
2013-02-07,6295.27,6228.42,6313,6216.72,701539200
2013-02-08,6228.5,6263.93,6278.07,6228.5,569630656
2013-02-11,6263.95,6277.06,6294.81,6252.31,425722464
2013-02-12,6277.1,6338.38,6338.38,6259.82,773716864
2013-02-13,6338.29,6359.11,6384.7,6311.59,714128512
2013-02-14,6359.35,6327.36,6364.72,6302,675849920
2013-02-15,6326.93,6328.26,6352.2,6309.78,599485888
2013-02-18,6327.97,6318.19,6330.17,6306.83,329958880
2013-02-19,6318.43,6379.07,6385.14,6304.4,645041472
2013-02-20,6379.06,6395.37,6412.44,6368.2,737760960
2013-02-21,6395.31,6291.54,6395.31,6277.96,710308096
2013-02-22,6291.49,6335.7,6347.25,6291.49,594965376
2013-02-25,6335.57,6355.37,6390.09,6323.98,710848960
2013-02-26,6355.17,6270.44,6355.17,6258.62,731735872
2013-02-27,6270.46,6325.88,6335.9,6269.26,679879360
2013-02-28,6325.94,6360.81,6372,6325.94,880796096
2013-03-01,6360.61,6378.6,6391.67,6308.56,1024871104
2013-03-04,6379.27,6345.63,6379.29,6333.17,699102336
2013-03-05,6345.72,6431.95,6437.34,6344.78,672489984
2013-03-06,6432.32,6427.64,6460.96,6418.72,983159488
2013-03-07,6427.56,6439.16,6459.68,6427.31,887003136
2013-03-08,6439.2,6483.58,6489.54,6439.2,766597760
2013-03-11,6483.69,6503.63,6505.3,6473.56,601778112
2013-03-12,6503.48,6510.62,6533.99,6491.75,613689344
2013-03-13,6510.6,6481.5,6510.6,6437.61,660479232
2013-03-14,6481.5,6529.41,6532.57,6478.54,776475456
2013-03-15,6529.49,6489.65,6533.78,6470.1,1258266752
2013-03-18,6488.71,6457.92,6488.73,6386.17,746086848
2013-03-19,6457.94,6441.32,6474.57,6414.45,676979520
2013-03-20,6441.28,6432.7,6475.61,6421.29,675189824
2013-03-21,6433.11,6388.55,6435.59,6364,634223872
2013-03-22,6388.48,6392.76,6426.45,6374.51,730398848
2013-03-25,6395,6378.38,6458.53,6366.62,754137536
2013-03-26,6378.71,6399.37,6404.52,6369.58,635842240
2013-03-27,6399.33,6387.56,6420.9,6344.19,752545024
2013-03-28,6387.54,6411.74,6447.86,6381.99,728681792
2013-04-02,6411.82,6490.66,6501.78,6408.84,825017920
2013-04-03,6490.71,6420.28,6491.84,6416.67,674061440
2013-04-04,6420.51,6344.12,6426.37,6341.43,676652096
2013-04-05,6344.18,6249.78,6346.82,6214.36,665515072
2013-04-08,6249.89,6276.94,6289.59,6249.89,515413344
2013-04-09,6276.96,6313.21,6326.54,6276.96,551956288
2013-04-10,6313.47,6387.37,6405.2,6313.2,667139264
2013-04-11,6387.3,6416.14,6423.56,6377.54,546596416
2013-04-12,6415.63,6384.39,6416.14,6368.2,512385024
2013-04-15,6384.42,6343.6,6384.42,6300.12,573035328
2013-04-16,6343.43,6304.58,6343.43,6297.53,588099584
2013-04-17,6304.53,6244.21,6334.44,6225.16,681253440
2013-04-18,6244.66,6243.67,6277.79,6225.86,652899328
2013-04-19,6243.67,6286.59,6288.7,6243.67,661144448
2013-04-22,6286.63,6280.62,6341.98,6258.98,581830912
2013-04-23,6280.6,6406.12,6406.14,6278.48,711770176
2013-04-24,6406.17,6431.76,6438.93,6396.19,729405952
2013-04-25,6431.75,6442.59,6467.11,6411.94,701319104
2013-04-26,6442.43,6426.42,6442.43,6399.37,491999936
2013-04-29,6426.41,6458.02,6458.02,6419.27,561739072
2013-04-30,6458,6430.12,6483.08,6412.69,1051117312
2013-05-01,6430.34,6451.29,6475.87,6429.8,389437312
2013-05-02,6452.16,6460.71,6470.34,6409.81,714309696
2013-05-03,6460.53,6521.46,6541.69,6451.5,744115520
2013-05-07,6521.84,6557.3,6563.9,6521.43,791058240
2013-05-08,6557.16,6583.48,6587.39,6547,651172096
2013-05-09,6583.94,6592.74,6597.26,6571.73,706818688
2013-05-10,6592.71,6624.98,6637.84,6591.58,741352384
2013-05-13,6624.85,6631.76,6633.26,6602.82,555374272
2013-05-14,6631.85,6686.06,6686.06,6618.36,585694336
2013-05-15,6685.71,6693.55,6701.68,6669.04,670975552
2013-05-16,6693.52,6687.8,6714.48,6677.15,699207552
2013-05-17,6687.77,6723.06,6726.9,6669.93,826544384
2013-05-20,6723.19,6755.63,6755.63,6709.14,661064896
2013-05-21,6755.63,6803.87,6803.87,6744.2,720714176
2013-05-22,6804.18,6840.27,6875.62,6781.45,826970432
2013-05-23,6839.96,6696.79,6839.96,6658.77,865880064
2013-05-24,6697.05,6654.34,6720.08,6640.08,569707904
2013-05-28,6655.15,6762.01,6790.7,6655.15,640126144
2013-05-29,6761.7,6627.17,6761.72,6620.82,592606400
2013-05-30,6626.66,6656.99,6656.99,6611.03,569304704
2013-05-31,6656.9,6583.09,6657.07,6577.75,1134423040
2013-06-03,6582.29,6525.12,6582.39,6514.08,769271808
2013-06-04,6525.16,6558.58,6577,6525.16,475466240
2013-06-05,6558.52,6419.31,6558.52,6419.31,661430720
2013-06-06,6419.33,6336.11,6435.39,6336.11,676900672
2013-06-07,6336.13,6411.99,6421.37,6313.6,725967104
2013-06-10,6411.68,6400.45,6421.24,6379.62,576011072
2013-06-11,6400.75,6340.08,6401.18,6280.08,727668864
2013-06-12,6339.93,6299.45,6364.26,6295.92,658075392
2013-06-13,6299.16,6304.63,6310.95,6205.71,785815040
2013-06-14,6304.68,6308.26,6343.51,6290.62,726451584
2013-06-17,6309.53,6330.49,6370.75,6309.41,570247104
2013-06-18,6330.45,6374.21,6397.33,6311.35,599620672
2013-06-19,6374.11,6348.82,6383.61,6327.01,694780032
2013-06-20,6348.66,6159.51,6348.66,6144.98,866962176
2013-06-21,6159.52,6116.17,6244.17,6116.17,1417213056
2013-06-24,6116.03,6029.1,6136.11,6023.44,726420224
2013-06-25,6029.17,6101.91,6114.61,6029.17,682366336
2013-06-26,6101.95,6165.48,6177.92,6089.21,740440448
2013-06-27,6165.45,6243.4,6271.8,6165.45,735913536
2013-06-28,6243.33,6215.47,6268.84,6207.72,899661184
2013-07-01,6215.47,6307.78,6317.02,6215.44,631968320
2013-07-02,6307.78,6303.94,6314.13,6266.5,540880640
2013-07-03,6303.94,6229.87,6303.94,6185.21,576862272
2013-07-04,6229.87,6421.67,6431.41,6229.87,730087424
2013-07-05,6421.67,6375.52,6498.59,6364.38,683058240
2013-07-08,6375.52,6450.07,6476.09,6375.52,550451712
2013-07-09,6450.07,6513.08,6530.86,6450.07,645287360
2013-07-10,6513.08,6504.96,6535.91,6472.41,591089728
2013-07-11,6504.96,6543.41,6585.74,6504.96,627486208
2013-07-12,6543.41,6544.94,6583.9,6540.24,577899392
2013-07-15,6544.94,6586.11,6605.9,6544.94,508332672
2013-07-16,6586.11,6556.35,6606.42,6556.35,652938816
2013-07-17,6556.35,6571.93,6595.62,6517.38,634099264
2013-07-18,6571.93,6634.36,6657.38,6555.82,595664704
2013-07-19,6634.36,6630.67,6635.22,6592.1,687327488
2013-07-22,6630.67,6623.17,6645.01,6608.17,430263808
2013-07-23,6623.17,6597.44,6657.66,6597.44,578085888
2013-07-24,6597.44,6620.43,6662.19,6581.61,564700032
2013-07-25,6620.43,6587.95,6625.35,6540.42,486181120
2013-07-26,6587.95,6554.79,6629.89,6535.18,417851520
2013-07-29,6554.79,6560.25,6606.36,6544.14,470313152
2013-07-30,6560.25,6570.95,6600.72,6560.25,688955392
2013-07-31,6570.95,6621.06,6659.35,6556.65,640163712
2013-08-01,6621.06,6681.98,6681.98,6607.27,954611456
2013-08-02,6681.98,6647.87,6696.63,6623.85,626958400
2013-08-05,6647.87,6619.58,6684.95,6590.1,589505344
2013-08-06,6619.58,6604.21,6630.14,6562.32,628298304
2013-08-07,6604.21,6511.21,6624.99,6511.21,624139712
2013-08-08,6511.21,6529.68,6558.59,6507.24,535835328
2013-08-09,6529.68,6583.39,6601.21,6529.48,615169536
2013-08-12,6583.39,6574.34,6598.39,6547,460246688
2013-08-13,6574.34,6611.94,6620.43,6568.44,537940800
2013-08-14,6611.94,6587.43,6627.96,6582.58,602573696
2013-08-15,6587.43,6483.34,6587.88,6460.12,632435776
2013-08-16,6483.34,6499.99,6502.27,6461.3,615527424
2013-08-19,6499.99,6465.73,6506.59,6457.73,438386816
2013-08-20,6465.73,6453.46,6465.73,6398.63,604884416
2013-08-21,6453.46,6390.84,6453.55,6386.72,570917312
2013-08-22,6390.84,6446.87,6468.88,6390.62,487800000
2013-08-23,6446.87,6492.1,6516.71,6422.35,475411456
2013-08-27,6492.1,6440.97,6494.2,6424,686885248
2013-08-28,6440.97,6430.06,6440.97,6393.65,696986944
2013-08-29,6430.06,6483.05,6500.51,6429.95,860943616
2013-08-30,6483.05,6412.93,6502.19,6409.6,758355840
2013-09-02,6412.93,6506.19,6532.3,6412.93,541175424
2013-09-03,6506.19,6468.41,6523.16,6456.95,727235456
2013-09-04,6468.41,6474.74,6486.4,6423.51,644177792
2013-09-05,6474.74,6532.44,6543.22,6461.68,697821376
2013-09-06,6532.44,6547.33,6568.18,6492.49,567496576
2013-09-09,6547.33,6530.74,6555.86,6508.76,563722624
2013-09-10,6530.74,6583.99,6599.51,6530.74,697344000
2013-09-11,6583.99,6588.43,6589.85,6559.72,672899456
2013-09-12,6588.43,6588.98,6606.12,6558.61,594425600
2013-09-13,6588.98,6583.8,6588.98,6561.78,483740224
2013-09-16,6583.8,6622.86,6652.66,6583.8,552824576
2013-09-17,6622.86,6570.17,6623.04,6570.17,1141151616
2013-09-18,6570.17,6558.82,6587.58,6532.5,691202624
2013-09-19,6558.82,6625.39,6659.12,6558.82,760780992
2013-09-20,6625.39,6596.43,6629.93,6594.17,1491614592
2013-09-23,6596.43,6557.37,6601.53,6542.67,588785216
2013-09-24,6557.37,6571.46,6585.4,6549.92,635258048
2013-09-25,6571.46,6551.53,6587.97,6526.42,787510720
2013-09-26,6551.53,6565.59,6580.94,6535.78,543359040
2013-09-27,6565.59,6512.66,6568.94,6487.3,540388032
2013-09-30,6512.66,6462.22,6512.66,6438.72,644276864
2013-10-01,6462.22,6460.01,6466.3,6424.37,592063168
2013-10-02,6460.01,6437.5,6460.01,6386.18,567415424
2013-10-03,6437.5,6449.04,6472.43,6436.21,598212928
2013-10-04,6449.04,6453.88,6473.58,6428.96,509149984
2013-10-07,6453.88,6437.28,6453.88,6391.47,472032512
2013-10-08,6437.28,6365.83,6437.73,6364.97,605251008
2013-10-09,6365.83,6337.91,6372.63,6316.91,581865856
2013-10-10,6337.91,6430.49,6446.22,6337.91,583126336
2013-10-11,6430.49,6487.19,6489.16,6430.47,526227232
2013-10-14,6467.37,6507.65,6507.8,6464.44,432853280
2013-10-15,6507.65,6549.11,6569.28,6507.65,562436032
2013-10-16,6549.11,6571.59,6584.39,6504.27,582748352
2013-10-17,6571.59,6576.16,6576.16,6529.16,605072128
2013-10-18,6576.16,6622.58,6622.7,6576.16,704888896
2013-10-21,6622.58,6654.2,6654.2,6617.81,467078944
2013-10-22,6654.2,6695.66,6719.27,6653.7,571206208
2013-10-23,6695.66,6674.48,6695.92,6655.2,630616064
2013-10-24,6674.48,6713.18,6719.25,6674.16,590050560
2013-10-25,6713.18,6721.34,6729.74,6700.37,561828160
2013-10-28,6721.34,6725.82,6739.66,6704.15,586108992
2013-10-29,6725.82,6774.73,6777.16,6718.85,773654656
2013-10-30,6774.73,6777.7,6819.86,6763.66,648574528
2013-10-31,6777.7,6731.43,6778.27,6719.51,734231168
2013-11-01,6731.43,6734.74,6760.87,6715.3,669495424
2013-11-04,6734.74,6763.62,6780.11,6734.56,501699744
2013-11-05,6763.62,6746.84,6773.86,6708.52,718615872
2013-11-06,6746.84,6741.69,6768.16,6735.64,626808960
2013-11-07,6741.69,6697.22,6779.18,6679.99,636655296
2013-11-08,6697.22,6708.42,6713.9,6643.86,589977408
2013-11-11,6708.42,6728.37,6744.77,6702.01,624370368
2013-11-12,6728.37,6726.79,6728.37,6693.26,583231808
2013-11-13,6726.79,6630,6726.81,6613.98,695023424
2013-11-14,6630,6666.13,6696.16,6630,615308864
2013-11-15,6666.13,6693.44,6703.12,6665.45,579947456
2013-11-18,6693.44,6723.46,6732.1,6671.63,503386208
2013-11-19,6723.46,6698.01,6723.46,6677.85,498969312
2013-11-20,6698.01,6681.08,6711.42,6661.7,553127488
2013-11-21,6681.08,6681.33,6697.69,6643.47,481377792
2013-11-22,6681.33,6674.3,6711.03,6661.04,494888384
2013-11-25,6674.3,6694.62,6709.08,6674.3,454214080
2013-11-26,6694.62,6636.22,6696.95,6636.22,822950528
2013-11-27,6636.22,6649.47,6664.14,6635.71,600783232
2013-11-28,6649.47,6654.47,6679.51,6642.57,459217024
2013-11-29,6654.47,6650.57,6681.57,6648.53,532437600
2013-12-02,6650.57,6595.33,6657.41,6595.2,550660416
2013-12-03,6595.33,6532.43,6595.48,6531.34,682695424
2013-12-04,6532.43,6509.97,6544.7,6479.73,775556224
2013-12-05,6509.97,6498.33,6518.88,6487.15,554025088
2013-12-06,6498.33,6551.99,6555.73,6496.33,556843648
2013-12-09,6551.99,6559.48,6568.44,6534.74,503682144
2013-12-10,6559.48,6523.31,6571.91,6519,551026304
2013-12-11,6523.31,6507.72,6555.57,6507.72,521077440
2013-12-12,6507.72,6445.25,6507.72,6435.99,660172736
2013-12-13,6445.25,6439.96,6462.76,6433.51,670891456
2013-12-16,6439.96,6522.2,6531.16,6422.23,588865408
2013-12-17,6522.2,6486.19,6522.2,6482.59,580607936
2013-12-18,6486.19,6492.08,6524.46,6486.19,527437472
2013-12-19,6492.08,6584.7,6584.7,6492.08,644188672
2013-12-20,6584.7,6606.58,6616.8,6576.79,1058939264
2013-12-23,6606.58,6678.61,6678.61,6606.2,349687328
2013-12-24,6678.61,6694.17,6712.1,6672.22,101282232
2013-12-27,6694.17,6750.87,6754.11,6694.17,289989952
2013-12-30,6750.87,6731.27,6768.44,6718.16,293762432
2013-12-31,6731.27,6749.09,6756.98,6731.25,153321584
2014-01-02,6749.09,6717.91,6759.37,6707.48,459191136
2014-01-03,6717.91,6730.67,6747.33,6699.27,373271072
2014-01-06,6730.67,6730.73,6751.98,6714.64,523001344
2014-01-07,6730.73,6755.45,6768.89,6718.07,668479744
2014-01-08,6755.45,6721.78,6755.53,6713.39,686850496
2014-01-09,6721.78,6691.34,6746.41,6679.31,778522048
2014-01-10,6691.34,6739.94,6769.94,6691.34,804286528
2014-01-13,6739.94,6757.15,6765.6,6730.97,601283520
2014-01-14,6757.15,6766.86,6772.63,6694.08,555282688
2014-01-15,6766.86,6819.86,6825.2,6766.86,700581504
2014-01-16,6819.86,6815.42,6831.74,6811.16,703550784
2014-01-17,6815.42,6829.3,6840.5,6800,928629632
2014-01-20,6829.3,6836.73,6837.53,6810.62,422920384
2014-01-21,6836.73,6834.26,6867.42,6822.31,592643904
2014-01-22,6834.26,6826.33,6864.87,6821.8,543110848
2014-01-23,6826.33,6773.28,6837.21,6760.63,665652032
2014-01-24,6773.28,6663.74,6784.42,6654.86,838442048
2014-01-27,6663.74,6550.66,6665.39,6539.33,980262336
2014-01-28,6550.66,6572.33,6590.66,6550.65,664868992
2014-01-29,6572.33,6544.28,6645.23,6482.74,978211904
2014-01-30,6544.28,6538.45,6573.92,6503.25,720148480
2014-01-31,6538.45,6510.44,6548.46,6421.26,751294720
2014-02-03,6510.44,6465.66,6538.3,6459.95,778824320
2014-02-04,6465.66,6449.27,6478.16,6416.72,920201472
2014-02-05,6449.27,6457.89,6483.73,6423.79,769486592
2014-02-06,6457.89,6558.28,6566.01,6457.89,806434560
2014-02-07,6558.28,6571.68,6596.28,6540.81,704101504
2014-02-10,6571.68,6591.55,6597,6565.3,591752640
2014-02-11,6591.55,6672.66,6672.66,6591.55,924690432
2014-02-12,6672.66,6675.03,6708.17,6669.06,777053568
2014-02-13,6675.03,6659.42,6675.24,6608.09,1106337408
2014-02-14,6659.42,6663.62,6672.21,6646.47,807944256
2014-02-17,6663.62,6736,6745.63,6661.47,621072512
2014-02-18,6736,6796.43,6802.89,6716.64,821656448
2014-02-19,6796.43,6796.71,6810.48,6759.86,727430208
2014-02-20,6796.71,6812.99,6812.99,6732.03,740171200
2014-02-21,6812.99,6838.06,6859.91,6812.99,1009441536
2014-02-24,6838.06,6865.86,6865.86,6797.83,1047177344
2014-02-25,6865.86,6830.5,6866.35,6790.93,1133211392
2014-02-26,6830.5,6799.15,6834.09,6785.28,715177152
2014-02-27,6799.15,6810.27,6819.24,6733.54,833052736
2014-02-28,6810.27,6809.7,6833.82,6785.54,898398464
2014-03-03,6809.7,6708.35,6809.7,6671.89,823082816
2014-03-04,6708.35,6823.77,6827.22,6708.35,722100416
2014-03-05,6823.77,6775.42,6824.16,6771.5,620369344
2014-03-06,6775.42,6788.49,6806.62,6770.95,649008192
2014-03-07,6788.49,6712.67,6800.66,6706.38,789976000
2014-03-10,6712.67,6689.45,6757,6671.62,816725120
2014-03-11,6689.45,6685.52,6718.3,6660.59,864613696
2014-03-12,6685.52,6620.9,6685.52,6598.36,820675648
2014-03-13,6620.9,6553.78,6631.38,6552.46,881932928
2014-03-14,6553.78,6527.89,6553.78,6500.37,844621568
2014-03-17,6527.89,6568.35,6592.37,6527.87,688564544
2014-03-18,6568.35,6605.28,6628.2,6534.86,698312832
2014-03-19,6605.28,6573.13,6609.46,6566.85,972762944
2014-03-20,6573.13,6542.44,6573.13,6492.62,792455488
2014-03-21,6542.44,6557.17,6572.09,6537.89,1475632128
2014-03-24,6557.17,6520.39,6568.96,6506.42,747379264
2014-03-25,6520.39,6604.89,6604.89,6520.39,668563584
2014-03-26,6604.89,6605.3,6643.58,6601.78,1417704064
2014-03-27,6605.3,6588.32,6605.3,6561.39,846046208
2014-03-28,6588.32,6615.58,6631.48,6585.73,998639488
2014-03-31,6615.58,6598.37,6658.4,6583.09,862896640
2014-04-01,6598.37,6652.61,6660.27,6598.37,841738304
2014-04-02,6652.61,6659.04,6672.73,6639.63,962188672
2014-04-03,6659.04,6649.14,6680.78,6638.52,659185856
2014-04-04,6649.14,6695.55,6706.34,6649.14,861428864
2014-04-07,6695.55,6622.84,6695.55,6614.73,659008128
2014-04-08,6622.84,6590.69,6625.19,6549.75,1048744896
2014-04-09,6590.69,6635.61,6654.05,6590.41,679116160
2014-04-10,6635.61,6641.97,6688.28,6620.39,660370240
2014-04-11,6641.97,6561.7,6641.97,6538.75,813454464
2014-04-14,6561.7,6583.76,6583.76,6507.08,866919616
2014-04-15,6583.76,6541.61,6594.24,6534.2,787551744
2014-04-16,6541.61,6584.17,6596.99,6541.61,677028608
2014-04-17,6584.17,6625.25,6627.25,6559.35,748384064
2014-04-22,6625.25,6681.76,6706.19,6625.25,717854272
2014-04-23,6681.76,6674.74,6694.82,6661.42,628391360
2014-04-24,6674.74,6703,6724.58,6667.65,613793344
2014-04-25,6703,6685.69,6704.37,6657.3,558843072
